Description,Heater PS  Current,Heater PS  Voltage,Heater PS  Power,Pyrometer 3 Temp
44013.46667,31.83678319,79.99564066,2.228284857,1187.247355
44013.46632,31.67780296,79.85635782,2.222636928,1187.240678
44013.46597,31.78970771,79.86326129,2.216436297,1187.36588
44013.46563,31.69965304,79.87332276,2.235388657,1187.321761
44013.46528,31.99121621,79.88338422,2.215847551,1187.332164
44013.46493,31.71594649,79.89344569,2.221739906,1187.369446
44013.46458,31.81914423,79.90350716,2.22046125,1187.413585
44013.46424,31.87717347,79.91356863,2.222902138,1187.408458
44013.46389,31.96267864,79.9236301,2.229739444,1187.381128
44013.46354,31.70320089,79.93369157,2.228015729,1187.403182
44013.46319,31.83484613,79.94375304,2.224105402,1187.44072
44013.46285,31.94244316,79.9538145,2.222064541,1187.544215
44013.4625,31.82155291,79.96387597,2.22712182,1187.327048
44013.46215,31.79091463,79.97393744,2.223176473,1187.19967
44013.46181,31.91916628,79.98399891,2.226029094,1187.452411
44013.46146,31.94968213,79.99406038,2.231136573,1187.422095
44013.46111,31.82032007,79.91129722,2.22412257,1187.386384
44013.46076,32.00860527,79.71804821,2.214918793,1187.148879
44013.46042,31.83268602,79.87852162,2.223618101,1187.154287
44013.46007,31.73725372,79.95374898,2.221665843,1187.316968
44013.45972,31.72923403,79.8382415,2.23106587,1187.712143
44013.45938,31.74913947,79.86601755,2.222809834,1187.428942
44013.45903,31.7726226,79.89379361,2.22434907,1187.47988
44013.45868,31.79037179,79.92156967,2.218895872,1188.018675
44013.45833,32.02156169,79.94934573,2.224508691,1187.922169
44013.45799,31.84394698,79.97712179,2.216574512,1187.783438
44013.45764,31.86198726,79.85677285,2.230230618,1187.935704
44013.45729,31.81092386,79.4354529,2.225765,1187.952779
44013.45694,31.80971453,78.46745811,2.228914496,1188.245929
44013.4566,31.8300041,78.96337286,2.220974629,1188.064789
44013.45625,31.73719165,79.45928761,2.223882879,1188.269846
44013.4559,31.91221276,79.95520237,2.216375005,1188.434365
44013.45556,31.84732585,79.36902164,2.230914679,1188.573692
44013.45521,31.81491531,79.9235778,2.227522924,1188.705888
44013.45486,31.90362052,79.98439049,2.227864393,1188.434485
44013.45451,31.86881605,79.95119082,2.228472106,1188.505937
44013.45417,31.99602451,79.97613164,2.223634727,1188.641129
44013.45382,31.85768294,79.97242887,2.224051106,1188.782012
44013.45347,31.87327974,78.50018717,2.236507701,1189.29402
44013.45313,31.79555542,78.31949572,2.223043754,1189.680847
44013.45278,31.8798118,79.07523142,2.227024942,1189.65211
44013.45243,31.90953383,79.83096711,2.229566374,1189.512924
44013.45208,31.79059797,79.25850847,2.225658494,1189.821266
44013.45174,31.77325283,79.77313062,2.221820324,1190.176209
44013.45139,31.8148605,79.98754011,2.226626521,1190.535522
44013.45104,31.83944006,79.9316331,2.219812745,1190.467661
44013.45069,31.70443341,79.94101085,2.221461936,1190.986524
44013.45035,31.80210692,79.95038859,2.219592468,1191.413883
44013.45,31.86645966,79.95976634,2.225902845,1191.408884
44013.44965,31.68010561,79.96914409,2.230599265,1192.310962
44013.44931,31.9319734,79.97852183,2.228660481,1192.5061
44013.44896,31.83583379,79.98789958,2.223225696,1192.85516
44013.44861,32.04172413,79.99727733,2.226053138,1193.450999
44013.44826,32.02266705,78.46730321,2.223778483,1194.113591
44013.44792,31.83655269,79.88693154,2.23090977,1194.61062
44013.44757,32.21533869,79.35632419,2.251655898,1195.253285
44013.44722,32.4466327,79.80135776,2.272134676,1195.511282
44013.44688,32.32301815,79.41797434,2.27715607,1195.436458
44013.44653,32.48001681,79.63239213,2.272603361,1195.339665
44013.44618,32.45002227,79.72239036,2.27488376,1195.238078
44013.44583,32.65030361,79.86474636,2.276905682,1195.400859
44013.44549,32.407614,79.9521166,2.271136832,1195.238037
44013.44514,32.4103961,79.77710938,2.279266334,1195.305949
44013.44479,32.38137159,79.43862442,2.272458184,1195.210882
44013.44444,32.42165552,79.31876071,2.272438398,1195.193938
44013.4441,32.34789237,79.46297903,2.274266169,1195.35191
44013.44375,32.3475011,79.60719735,2.272064982,1195.180292
44013.4434,32.39754253,79.75141568,2.272751239,1195.390455
44013.44306,32.36981413,79.895634,2.271347508,1195.405985
44013.44271,32.39021833,79.50501571,2.279002222,1195.478719
44013.44236,32.46964357,78.52020729,2.270515492,1194.695455
44013.44201,32.49831477,78.82280276,2.270514394,1195.172191
44013.44167,32.48018691,79.12539823,2.274123365,1195.477169
44013.44132,32.46985059,79.4279937,2.269893563,1195.156657
44013.44097,32.39187935,79.73058917,2.272155376,1195.327998
44013.44063,32.432619,79.7677097,2.274598135,1195.321317
44013.44028,32.30832324,78.09901061,2.266579535,1195.248163
44013.43993,32.39148922,78.31124567,2.284497753,1195.297413
44013.43958,32.391082,78.52348072,2.273333567,1195.556706
44013.43924,32.34053636,78.73571578,2.278533021,1195.346654
44013.43889,32.42803824,78.94795083,2.273225245,1195.307787
44013.43854,32.32585219,79.16018589,2.279188635,1195.077124
44013.43819,32.48695403,79.37242094,2.271667053,1195.236507
44013.43785,32.40098045,79.584656,2.269250015,1195.20775
44013.4375,32.37022076,79.79689105,2.278479629,1195.253435
44013.43715,32.38368208,79.85817854,2.273380463,1195.236507
44013.43681,32.34296824,78.28579353,2.277218287,1195.371819
44013.43646,32.31590981,79.85797922,2.279272745,1195.297384
44013.43611,32.39116533,79.67909402,2.268325314,1195.326453
44013.43576,32.33108576,79.15056791,2.277479266,1195.363577
44013.43542,32.48111777,79.36891221,2.277562806,1195.429605
44013.43507,32.49649939,79.5872565,2.275657151,1195.351629
44013.43472,32.33427175,79.8056008,2.274555701,1194.880607
44013.43438,32.49297502,79.78809202,2.280703129,1195.177161
44013.43403,32.33792213,78.85429934,2.272259072,1195.205923
44013.43368,32.40843518,79.62305398,2.276185371,1195.197665
44013.43333,32.40001679,79.47876481,2.272557924,1195.231386
44013.43299,32.51808411,79.4592418,2.273617918,1195.193938
44013.43264,32.41450148,79.9266214,2.275283874,1195.533096
44013.43229,32.43377512,79.29646502,2.274477364,1195.573786
44013.43194,32.48295166,79.32828206,2.278312409,1195.26197
44013.4316,32.55024052,79.48607345,2.274048691,1195.205907
44013.43125,32.36452121,79.64386483,2.278239151,1195.315913
44013.4309,32.48548488,79.80165622,2.271526206,1195.212574
44013.43056,32.42562182,79.95944761,2.266687379,1195.155116
44013.43021,32.41803792,78.54319617,2.269348474,1195.224432
44013.42986,32.43768448,78.44482625,2.279442133,1195.028006
44013.42951,32.36866027,78.83784463,2.273654772,1195.332988
44013.42917,32.43848796,79.23086302,2.273984698,1195.431166
44013.42882,32.27742592,79.6238814,2.276864848,1195.134603
44013.42847,32.4683385,79.90259516,2.273529063,1195.036157
44013.42813,32.34892828,78.17667387,2.280492704,1195.231083
44013.42778,32.41187524,78.61528973,2.271688261,1195.23124
44013.42743,32.40878104,79.05390559,2.270954564,1195.407419
44013.42708,32.41785446,79.49252145,2.277118129,1195.222701
44013.42674,32.5078231,79.93113731,2.274062597,1195.380375
44013.42639,32.42902251,79.65370763,2.277176846,1195.044969
44013.42604,32.38391288,79.53929432,2.278586033,1195.1756
44013.42569,32.43062231,79.55396118,2.274740048,1195.385365
44013.42535,32.38898263,79.78188086,2.27890472,1195.019193
44013.425,32.46476132,79.9966472,2.273058014,1195.541606
44013.42465,32.47893857,79.97174876,2.274717808,1194.863507
44013.42431,32.33355297,79.7491058,2.275551875,1195.129497
44013.42396,32.39434399,79.48231469,2.272130156,1195.27692
44013.42361,32.59365433,79.89415662,2.2778489,1195.226093
44013.42326,32.33511445,79.91198894,2.266078808,1195.292277
44013.42292,32.3295024,79.93914065,2.271328764,1195.155086
44013.42257,32.44571571,79.99495785,2.268918854,1195.395455
44013.42222,32.43726381,79.83887743,2.277830043,1195.312641
44013.42188,32.43779421,79.97940423,2.275245314,1195.277197
44013.42153,32.45613488,79.92690467,2.271759006,1195.505874
44013.42118,32.51769815,79.95098511,2.265033234,1195.516
44013.42083,32.47229965,79.97603104,2.275634016,1195.053232
44013.42049,32.3939076,79.97817188,2.275433716,1194.980341
44013.42014,32.38269206,79.63321532,2.276117622,1195.378825
44013.41979,32.43400029,79.77301383,2.278252884,1195.366709
44013.41944,32.44079877,79.91281233,2.276485706,1195.421065
44013.4191,32.4406075,79.86306591,2.272747696,1194.75978
44013.41875,32.51206099,79.81503672,2.270182604,1195.122644
44013.4184,32.40261637,78.91511909,2.281281971,1195.273364
44013.41806,32.46680236,79.02785242,2.278980904,1194.666729
44013.41771,32.50421241,79.77819788,2.273309799,1194.963251
44013.41736,32.35001586,79.05718273,2.274809616,1195.144713
44013.41701,32.38026359,79.16910754,2.272834207,1194.795359
44013.41667,32.55167909,79.28103235,2.272733093,1194.71752
44013.41632,32.45394998,79.39295715,2.276998398,1194.790385
44013.41597,32.39979343,79.50488196,2.277997454,1194.546204
44013.41563,32.48483508,79.61680677,2.272256303,1194.793517
44013.41528,32.45980012,79.72873157,2.279095595,1194.825799
44013.41493,32.44111827,79.84065638,2.273725597,1194.998987
44013.41458,32.41406199,79.95258119,2.274090936,1195.010815
44013.41424,32.43418118,79.09933453,2.277300341,1195.007542
44013.41389,32.46275347,78.98891706,2.27239279,1194.570116
44013.41354,32.3835288,79.52378725,2.273740247,1194.770178
44013.41319,32.3776122,79.76745309,2.274314211,1195.080251
44013.41285,32.27745662,78.80401468,2.280149366,1194.566385
44013.4125,32.40043032,79.70755433,2.276800345,1194.302043
44013.41215,32.40164621,79.42639434,2.278278187,1194.729615
44013.41181,32.41004824,79.76992923,2.278880597,1194.653344
44013.41146,32.38678029,79.6301484,2.273864288,1194.914319
44013.41111,32.49333592,79.68274431,2.27677535,1194.496917
44013.41076,32.40329538,79.83697654,2.268831024,1194.862973
44013.41042,32.56875418,79.99120876,2.278040604,1194.449723
44013.41007,32.38768606,79.87677841,2.273316602,1194.722514
44013.40972,32.39475535,79.95645878,2.273007245,1194.668294
44013.40938,32.3928634,79.55160304,2.276410445,1194.529108
44013.40903,32.38907613,79.29968611,2.273353893,1194.571516
44013.40868,32.42206197,79.47373479,2.274123683,1194.868336
44013.40833,32.39078239,79.64778348,2.269064211,1194.900788
44013.40799,32.4259748,79.82183216,2.279705797,1195.124073
44013.40764,32.4565095,79.99588085,2.282749001,1194.942803
44013.40729,32.46785913,78.96677128,2.274965067,1195.086939
44013.40694,32.32581061,79.18149259,2.269123514,1195.404122
44013.4066,32.31759422,79.41378114,2.277056905,1195.258284
44013.40625,32.51605651,79.64606968,2.280858312,1195.176904
44013.4059,32.39517869,79.87835823,2.27494483,1195.244729
44013.40556,32.39570933,79.82698797,2.268791561,1195.49236
44013.40521,32.40867757,79.99846654,2.268444138,1195.136491
44013.40486,32.50236362,79.59020525,2.281643612,1195.219412
44013.40451,32.38560394,79.73748207,2.267352086,1195.244602
44013.40417,32.42044724,79.88143268,2.27349307,1194.895569
44013.40382,32.35261135,79.92137476,2.275441137,1195.224548
44013.40347,32.34329653,79.75757727,2.265142218,1195.187287
44013.40313,32.35771273,79.95568901,2.273121561,1195.404267
44013.40278,32.40067876,79.95527824,2.277254072,1195.345073
44013.40243,32.53847738,79.99649498,2.282598766,1195.362007
44013.40208,32.51186095,79.31723024,2.27288912,1195.626444
44013.40174,32.34901859,79.92637092,2.278332164,1195.56211
44013.40139,32.47478479,79.95862921,2.27694417,1195.480698
44013.40104,32.51743176,79.85914805,2.27568817,1195.524808
44013.40069,32.41080047,79.98280156,2.274562858,1195.555124
44013.40035,32.51620903,79.96575559,2.275071411,1195.51443
44013.4,32.35008867,79.98578129,2.271968329,1195.551716
44013.39965,32.37013496,79.95040956,2.265767232,1195.531525
44013.39931,32.44598982,79.98399745,2.271266096,1195.627985
44013.39896,32.43066619,79.97666869,2.282669086,1195.85184
44013.39861,32.42601078,79.98744384,2.272678611,1196.318319
44013.39826,32.39549389,79.81000164,2.269773158,1196.331976
44013.39792,32.36754129,78.90698385,2.270430974,1196.645482
44013.39757,32.44649625,79.13675391,2.276790182,1196.589716
44013.39722,32.41318844,79.36652396,2.28514682,1196.493216
44013.39688,32.44249764,79.59629402,2.275945608,1197.125366
44013.39653,32.50246471,79.82606407,2.280821831,1197.288308
44013.39618,32.48745229,79.59526914,2.273735204,1197.741011
44013.39583,32.46889584,78.7504212,2.277800101,1197.588588
44013.39549,32.37356714,79.15477201,2.27317122,1197.690629
44013.39514,32.48157097,79.55912283,2.279577076,1198.454951
44013.39479,32.43852162,79.96347364,2.275849856,1198.739872
44013.39444,32.37024437,78.01966136,2.277933438,1199.199384
44013.3941,32.432408,78.24253464,2.278720039,1199.660883
44013.39375,32.33251291,78.64901032,2.272724549,1200.176447
44013.3934,32.43617563,79.055486,2.273988664,1200.617483
44013.39306,32.31777527,79.46196169,2.273165839,1201.148163
44013.39271,32.41101761,79.86843737,2.27428107,1201.731617
44013.39236,32.42232534,79.38474579,2.279370577,1202.396216
44013.39201,33.06021879,79.9466378,2.324221523,1202.518427
44013.39167,33.03947824,79.9478665,2.323710396,1202.645528
44013.39132,33.09609153,79.97203595,2.327479474,1202.647366
44013.39097,33.08943366,79.9962054,2.324309238,1202.514882
44013.39063,33.16578593,79.53135595,2.320102133,1202.463784
44013.39028,33.07141453,79.58328773,2.327004091,1202.621595
44013.38993,32.96693895,79.78920715,2.332329251,1202.433481
44013.38958,33.0438071,79.99512657,2.327888755,1202.401326
44013.38924,33.06241758,79.09064601,2.329215534,1202.59289
44013.38889,32.98815645,79.67355292,2.327759165,1202.38269
44013.38854,32.91406055,79.7416452,2.328927823,1202.631993
44013.38819,33.03089934,79.47781106,2.327821427,1202.487697
44013.38785,33.05217097,79.53699155,2.327623683,1202.467334
44013.3875,33.07748656,79.59617204,2.327570726,1202.435042
44013.38715,33.04284458,79.65535254,2.323952784,1202.464061
44013.38681,33.0925831,79.71453303,2.331940834,1202.480869
44013.38646,33.02384267,79.77371352,2.332285047,1202.150407
44013.38611,33.02929652,79.83289402,2.333006386,1202.046681
44013.38576,33.06662063,79.89207451,2.330800931,1201.941629
44013.38542,33.14793662,79.951255,2.326968314,1201.795939
44013.38507,32.99385064,79.90980267,2.326796427,1202.033296
44013.38472,33.09684341,79.62980537,2.325871277,1201.563706
44013.38438,33.03911093,79.76740714,2.331745058,1201.69774
44013.38403,32.99878068,79.90500891,2.324696763,1201.67211
44013.38368,33.01472277,79.74853267,2.329528118,1201.59584
44013.38333,33.03155889,79.63114586,2.322933313,1201.773737
44013.38299,33.08444934,79.898778,2.322663166,1201.585453
44013.38264,32.9020738,79.95608014,2.324441929,1201.931569
44013.38229,33.08340475,79.65405478,2.330118424,1201.567135
44013.38194,33.07021499,79.75312931,2.331404015,1201.770329
44013.3816,33.04880092,79.86937669,2.327156225,1201.92457
44013.38125,33.13332551,79.98562407,2.32915959,1201.843153
44013.3809,33.0158018,79.78848654,2.32964859,1201.556732
44013.38056,33.02849032,79.79954773,2.326480255,1201.738174
44013.38021,33.11674958,79.8391863,2.327090895,1201.671833
44013.37986,32.96819004,79.87882488,2.329500716,1201.634688
44013.37951,33.0104682,79.91846345,2.328093542,1201.5772
44013.37917,33.07490823,79.95810203,2.339665057,1201.436191
44013.37882,33.04894611,79.9977406,2.329085527,1201.505941
44013.37847,32.97658716,79.131093,2.329540317,1201.444726
44013.37813,33.09970429,79.23561997,2.324315225,1201.286895
44013.37778,32.91055123,79.38777577,2.330415038,1201.236245
44013.37743,33.10134003,79.53993157,2.323481961,1201.234538
44013.37708,33.04610512,79.69208737,2.31949843,1200.75465
44013.37674,33.11850171,79.84424318,2.330823666,1200.8396
44013.37639,33.08338937,79.99639898,2.322928563,1200.739443
44013.37604,32.95725871,79.96798795,2.325771993,1200.447713
44013.37569,33.09607909,79.93545613,2.323518196,1200.802057
44013.37535,32.98962203,79.94892991,2.32112576,1200.834212
44013.375,32.85118831,79.96240368,2.321723623,1200.703566
44013.37465,33.07723584,79.97587745,2.331385925,1200.432633
44013.37431,33.08192731,79.98935123,2.324947126,1200.681814
44013.37396,33.00819511,79.60910726,2.327811217,1200.590267
44013.37361,33.03292201,79.29603767,2.324439197,1200.673556
44013.37326,33.0594771,79.98816946,2.320431771,1200.271266
44013.37292,33.11566147,79.99372436,2.327248184,1200
44013.37257,33.09836836,79.66216115,2.336191587,1199.920161
44013.37222,33.12655162,79.83452919,2.325354445,1199.83377
44013.37188,33.08153091,79.98640189,2.331408427,1199.942194
44013.37153,33.08360292,79.9332809,2.335484304,1199.691452
44013.37118,33.0893671,79.63335561,2.329070832,1199.860814
44013.37083,33.06064845,79.96534639,2.328989524,1199.772853
44013.37049,33.09675334,79.93519083,2.323745592,1199.821971
44013.37014,33.10195066,79.92564712,2.32337616,1199.386374
44013.36979,33.0381124,79.81004729,2.325922782,1199.069171
44013.36944,33.07313742,79.83521009,2.324573987,1199.230093
44013.3691,33.08586521,79.73807497,2.33141909,1198.790663
44013.36875,33.021874,79.87423423,2.316863215,1198.758508
44013.3684,33.04171835,79.97621707,2.325869597,1198.514306
44013.36806,33.06381341,79.73089265,2.32075665,1198.746837
44013.36771,33.10397295,79.77256949,2.322045462,1198.163371
44013.36736,33.03829506,79.81424633,2.324710086,1198.087118
44013.36701,33.02056146,79.85592317,2.326997466,1197.651369
44013.36667,33.0453905,79.89760001,2.331409487,1197.580058
44013.36632,33.11052503,79.93927685,2.32289304,1197.332418
44013.36597,33.00302173,79.98095368,2.331938636,1197.491663
44013.36563,33.03593746,79.01701466,2.326234101,1196.764502
44013.36528,33.06753394,79.34098498,2.329006553,1196.666006
44013.36493,32.95373445,79.72584406,2.321276956,1196.498206
44013.36458,33.0956149,79.84006112,2.32732205,1196.293002
44013.36424,33.01120547,79.85300172,2.321961669,1195.60592
44013.36389,32.98675547,79.91039659,2.328078955,1195.597396
44013.36354,33.18091089,79.90122996,2.327169539,1194.886886
44013.36319,33.06663223,79.70882337,2.319186732,1194.45285
44013.36285,33.02092238,79.77319076,2.330939593,1194.586873
44013.3625,33.10910836,79.83755815,2.325806825,1194.066208
44013.36215,33.01134177,79.90192555,2.329014408,1193.389541
44013.36181,33.11780327,79.96629294,2.326790206,1192.719712
44013.36146,33.11162649,79.86176939,2.32656352,1192.450016
44013.36111,33.03310923,79.84277979,2.323053728,1191.566835
44013.36076,33.10020567,79.91681222,2.327449756,1190.791582
44013.36042,33.15989001,79.99084466,2.337476274,1190.36607
44013.36007,33.14991483,79.59157674,2.321626678,1189.384137
44013.35972,33.03830914,78.97805305,2.320043292,1188.661637
44013.35938,33.10478654,79.77005534,2.330312787,1187.776312
44013.35903,33.01270418,78.05913368,2.336112895,1186.891309
44013.35868,33.04819785,78.51620411,2.318384448,1185.646685
44013.35833,33.12853607,79.72878588,2.328201086,1184.644268
44013.35799,33.14937918,79.84373522,2.328882446,1183.609738
44013.35764,33.08674956,79.88950924,2.330652227,1182.325965
44013.35729,33.01377957,79.74441253,2.328937773,1180.950711
44013.35694,33.08022656,79.88456285,2.324923187,1179.519503
44013.3566,33.13475055,79.80847414,2.307718749,1177.706617
44013.35625,33.04904539,79.32945521,2.33175667,1176.10921
44013.3559,33.05621216,79.73412919,2.333380592,1174.138522
44013.35556,33.02294155,79.31720378,2.314545022,1171.851114
44013.35521,33.1479366,78.88052775,2.331455393,1169.539351
44013.35486,33.00303248,79.72626352,2.337678971,1167.272191
44013.35451,33.10233339,79.22546914,2.332423625,1164.265333
44013.35417,33.09378441,79.09814487,2.331277846,1161.885872
44013.35382,33.1414563,79.33400621,2.331495441,1158.431751
44013.35347,33.00087944,79.56986754,2.325406093,1155.148825
44013.35313,33.04414155,79.80572888,2.319113325,1151.945074
44013.35278,33.12209396,79.97316754,2.337408451,1147.849604
44013.35243,33.16277913,79.88431125,2.33773209,1143.910206
44013.35208,33.26309798,79.91983128,2.340064944,1139.019405
44013.35174,33.0841818,79.95535132,2.323798592,1133.970764
44013.35139,33.16764172,79.99087135,2.323769274,1128.412234
44013.35104,33.08879884,79.9101485,2.329975762,1122.897051
44013.35069,33.0339353,79.92413848,2.317673192,1116.73119
44013.35035,33.08355944,79.79256098,2.326386374,1109.967995
44013.35,33.07462787,79.82901561,2.319294503,1103.013529
44013.34965,33.04255195,79.86547025,2.331786828,1095.739897
44013.34931,33.0309913,79.90192488,2.315899394,1088.098417
44013.34896,32.9492945,79.93837952,2.312582596,1079.873886
44013.34861,33.27921512,79.97483415,2.336238752,1068.131164
44013.34826,33.23353905,79.82957812,2.311810277,1049.143793
44013.34792,33.16051159,79.94343876,2.31945938,1039.61658
44013.34757,33.12083001,79.8878246,2.318116402,1029.349912
44013.34722,33.20643525,79.97230236,2.330835323,1018.426804
44013.34688,33.28919442,79.61567793,2.317795905,1006.433808
44013.34653,33.27088914,79.87355451,2.326349952,994.1644608
44013.34618,33.1211273,79.99017483,2.328069621,981.3271699
44013.34583,33.38570119,78.56738666,2.320442508,967.4366436
44013.34549,33.29290955,79.6304764,2.328913514,953.0594262
44013.34514,33.34272436,79.90336151,2.319457021,938.4482695
44013.34479,33.28465692,79.92207926,2.320347367,922.8396533
44013.34444,33.38331277,79.9886006,2.318221987,907.4213197
44013.3441,33.31954792,79.76929208,2.314951593,891.3124971
44013.34375,33.41108496,79.72517108,2.324615823,875.5023826
44013.3434,32.65637649,79.74682764,2.252930626,860.5024154
44013.34306,31.08709331,79.7684842,2.145432973,845.7759729
44013.34271,29.56112424,79.79014075,2.026903675,831.9904691
44013.34236,28.08078126,79.81179731,1.917663644,819.288625
44013.34201,27.09470342,79.83345386,1.85483125,813.7156359
44013.34167,26.39402733,79.85511042,1.794412507,803.8513655
44013.34132,25.56621271,79.87676698,1.737301456,791.8313228
44013.34097,24.80015182,79.89842353,1.686229168,779.7772745
44013.34063,24.12231923,79.92008009,1.620578167,768.8831937
44013.34028,23.28417698,79.94173665,1.559186986,757.6841281
44013.33993,22.38768377,79.9633932,1.508628251,747.8395435
44013.33958,21.65439811,79.98504976,1.45332486,738.0513214
44013.33924,20.82851596,79.74078361,1.386440973,729.1005872
44013.33889,19.95935772,79.24985667,1.335885681,720.750239
44013.33854,19.28390822,79.21410569,1.268901549,712.6187767
44013.33819,18.35621828,79.64504755,1.218273225,705.2315735
44013.33785,17.5269747,79.86968065,1.147252562,698.4584126
44013.3375,16.73798152,79.46331896,1.097391326,691.9432922
44013.33715,15.97449867,79.66036255,1.038663827,686.1570356
44013.33681,15.14044524,79.85740613,0.980781722,680.401555
44013.33646,14.39047454,79.98974434,0.925848828,675.2203786
44013.33611,13.91249499,79.9723121,0.897481056,670.7214815
44013.33576,13.54499173,79.98146916,0.856694595,666.0392498
44013.33542,13.14423301,79.99062622,0.83940819,661.9453651
44013.33507,12.73809651,79.99978328,0.807439401,644.5388281
44013.33472,12.34751052,79.93048932,0.779734901,631.2579404
44013.33438,11.88629606,79.97481539,0.749612298,628.2985152
44013.33403,11.44223014,79.59693236,0.725090297,625.4406712
44013.33368,10.97232619,79.77819498,0.685968256,622.6107137
44013.33333,10.60260069,79.95945759,0.655914363,620.492789
44013.33299,10.16261018,79.79977945,0.62720944,618.6069257
44013.33264,9.77023048,79.76473351,0.599559461,617.375661
44013.33229,9.337920829,79.7866725,0.573927903,616.1341589
44013.33194,8.909500985,79.8086115,0.544106137,614.9793293
44013.3316,8.483242165,79.8305505,0.517763672,614.4534913
44013.33125,8.064865576,79.8524895,0.484652743,613.7174675
44013.3309,7.643592601,79.87442849,0.463126734,613.2514109
44013.33056,7.253747307,79.89636749,0.429914681,612.6983948
44013.33021,6.814090836,79.91830649,0.404050099,612.6475912
44013.32986,6.408600814,79.94024548,0.37600192,612.6475912
44013.32951,5.960157164,79.96218448,0.344154355,612.6882915
44013.32917,5.795658225,79.98412348,0.333930527,612.8305989
44013.32882,5.779004539,79.84556927,0.335877551,612.637488
44013.32847,5.771290669,79.57228721,0.334396143,612.7390951
44013.32813,5.777143712,79.69969644,0.327717656,612.666232
44013.32778,5.773974836,79.82710567,0.337877756,612.7204543